Title,Price,Area,Location,type
Chính chủ cho thuê sàn văn phòng 60m2 và 80m2 giá từ 7tr view kính - sàn vuông mới tại Vũ Tông Phan,7 triệu/tháng,60 m²,"Thanh Xuân, Hà Nội",cho-thue-van-phong
Cho thuê VP Đa Kao Quận 1.. DT - 80m2... Giá 20 triệu,20 triệu/tháng,80 m²,"Quận 1, Hồ Chí Minh",cho-thue-van-phong
Cho thuê văn phòng tại quận Cầu Giấy - Hà Nội,"13,5 triệu/tháng",15 m²,"Cầu Giấy, Hà Nội",cho-thue-van-phong
"Cho thuê văn phòng tại lô 06 Đại Lộ Võ Nguyên Giáp, P. Đông Vệ, TP Thanh Hóa. Liên hệ: 0917 225 ***",110 nghìn/m²,100 m²,"Thanh Hóa, Thanh Hóa",cho-thue-van-phong
"Cho thuê văn phòng cao cấp Ở Nguyễn Thái Bình, Quận Tân Bình, 400m2",60 triệu/tháng,400 m²,"Tân Bình, Hồ Chí Minh",cho-thue-van-phong
Cho thuê văn phòng đường Thành Thái - DT 175m2 - Giá 41 triệu/tháng,41 triệu/tháng,175 m²,"Quận 10, Hồ Chí Minh",cho-thue-van-phong
"Cho thuê văn phòng hiện đại 110m2 ở Cách Mạng Tháng Tám, Quận 3",38 triệu/tháng,110 m²,"Quận 3, Hồ Chí Minh",cho-thue-van-phong
"Cho thuê văn phòng giá rẻ tại tòa nhà Tây Hà, Tố Hữu, Từ Liêm, Hà Nội. 0902 255 ***",38 triệu/tháng,200 m²,"Nam Từ Liêm, Hà Nội",cho-thue-van-phong
"Robot Tower, văn phòng cho thuê Quận 3, đường Điện Biên Phủ, DT: 100 - 200m2. LH: 0906 391 ***",310 nghìn/m²,200 m²,"Quận 3, Hồ Chí Minh",cho-thue-van-phong
"Cho thuê văn phòng tại tòa nhà Star Tower, Dương Đình Nghệ, diện tích 60 - 100 - 310m2, 200ng/m2/th",200 nghìn/m²,100 m²,"Cầu Giấy, Hà Nội",cho-thue-van-phong
"An Phú - VP làm việc 24/7, 30 - 99m2, có ĐKKD, có xuất vat - Cho thuê 0fficetel The Sun Avenue",9 triệu/tháng,40 m²,"Quận 2, Hồ Chí Minh",cho-thue-van-phong
"Cho thuê VP 70m2 - 150m2 - 250m2 - 400m2 tại Việt Á Tower phố Duy Tân, Cầu Giấy, Hà Nội 0856 655 ***",Giá thỏa thuận,400 m²,"Cầu Giấy, Hà Nội",cho-thue-van-phong
"Chính chủ cho thuê văn phòng tại Bảo Anh building Trần Thái Tông, Cầu Giấy. Liên hệ 0902 255 ***",40 triệu/tháng,200 m²,"Cầu Giấy, Hà Nội",cho-thue-van-phong
"Cho thuê văn phòng tòa nhà San Nam, 78 Duy Tân, Dịch Vọng Hậu, Cầu Giấy",200 nghìn/m²,135 m²,"Cầu Giấy, Hà Nội",cho-thue-van-phong
Cho thuê giá rẻ văn phòng full nội thất đối diện Helio Center - Đà Nẵng. LH 0336/421/702 (Kim Ngân),10 triệu/tháng,105 m²,"Hải Châu, Đà Nẵng",cho-thue-van-phong
Cho thuê văn phòng mặt tiền đối diện Helio Đường 2 Tháng 9,10 triệu/tháng,150 m²,"Hải Châu, Đà Nẵng",cho-thue-van-phong
"Cho thuê văn phòng hiện đại 120m2 ở Hoa Sứ, Quận Phú Nhuận",28 triệu/tháng,120 m²,"Phú Nhuận, Hồ Chí Minh",cho-thue-van-phong
"Cho thuê văn phòng 150m2, 200m2, 360m2 - tòa HUD3 Tô Hiệu, Hà Đông giá 100k/1m2/th",100 nghìn/m²,300 m²,"Hà Đông, Hà Nội",cho-thue-van-phong
"Cho thuê văn phòng hiện đại 80m2 ở Trần Huy Liệu, Quận Phú Nhuận",15 triệu/tháng,80 m²,"Phú Nhuận, Hồ Chí Minh",cho-thue-van-phong
"Cho thuê văn phòng gần cầu sông Hàn, Hải Châu, DT 60m, 100m, 160m, 250m giá rẻ chỉ từ 200k/m2/th",20 triệu/tháng,100 m²,"Hải Châu, Đà Nẵng",cho-thue-van-phong
"Cho thuê nguyên sàn tầng 2 diện tích tổng 210m giá chỉ từ 30 triệu tại Q Hải Châu, gần cầu sông Hàn",30 triệu/tháng,210 m²,"Hải Châu, Đà Nẵng",cho-thue-van-phong
"BQL chính chủ cho thuê văn phòng Lotte 54 Liễu Giai 100m2, 200m2, 300m2, 500m2 set up full nội thất",350 nghìn/m²,300 m²,"Ba Đình, Hà Nội",cho-thue-van-phong
