Title,Price,Area,Location,type
"Chính chủ cho thuê VP sẵn nội thất, phòng ban tại Viwaseen Tố Hữu DT: 100m2 ~500m2 giá 190k/m2/th",190 nghìn/m²,200 m²,"Nam Từ Liêm, Hà Nội",cho-thue-van-phong
Chính chủ tại Vinhomes West Point có văn phòng sẵn nội thất phòng ban DT: 100m2~800m2 giá 190k/m2,190 nghìn/m²,100 m²,"Nam Từ Liêm, Hà Nội",cho-thue-van-phong
BQL tòa nhà Hapulico Vũ Trọng Phụng cho thuê văn phòng diện tích 90m2 ~ 1000m2 giá 200k/m2/tháng,200 nghìn/m²,200 m²,"Thanh Xuân, Hà Nội",cho-thue-van-phong
BQL tòa nhà HH4 Sông Đà Mỹ Đình cho thuê sàn VP diện tích 100m ~ 500m2 giá chỉ 210k/m2/tháng,210 nghìn/m²,150 m²,"Nam Từ Liêm, Hà Nội",cho-thue-van-phong
BQL tòa Time Tower 35 Lê Văn Lương cho thuê VP đã chia sẵn phòng ban từ 80m2~500m2 giá 190ng/m2/th,190 nghìn/m²,200 m²,"Thanh Xuân, Hà Nội",cho-thue-van-phong
"Văn phòng view hồ Hoàng Cầu 150m2, giá thuê 25tr/ tháng cực đẹp có thể vào làm việc luôn",25 triệu/tháng,150 m²,"Đống Đa, Hà Nội",cho-thue-van-phong
"Chính chủ cho thuê VP tại Cityland, DT 20m2 - 100m2 Thang máy, máy lạnh giá từ 5tr - 8tr/th",4 triệu/tháng,20 m²,"Gò Vấp, Hồ Chí Minh",cho-thue-van-phong
Cho thuê tòa văn phòng Lancaster vip hạng a - mặt đường Láng. LH 0979 913 ***,Giá thỏa thuận,1.000 m²,"Đống Đa, Hà Nội",cho-thue-van-phong
"Cho thuê văn phòng Quận 2 khu vực Thạnh Mỹ Lợi, 10 triệu /tháng, Khu vực dân cư yên tĩnh",18 triệu/tháng,100 m²,"Quận 2, Hồ Chí Minh",cho-thue-van-phong
"Cho thuê sàn làm các mô hình tại toà nhà Vinacomin Dương Đình Nghệ, DT: 103.000m2 có cắt lẻ",Giá thỏa thuận,2.000 m²,"Cầu Giấy, Hà Nội",cho-thue-van-phong
Cho thuê VP đường Lê Quang Định. DT - 300m2. Giá - 70 triệu/tháng,70 triệu/tháng,300 m²,"Bình Thạnh, Hồ Chí Minh",cho-thue-van-phong
"Ban quản lý toà nhà Golden Field Nguyễn Cơ Thạch - Nam Từ Liêm cho thuê sàn vp, giá chỉ từ 200k/m2",200 nghìn/m²,136 m²,"Nam Từ Liêm, Hà Nội",cho-thue-van-phong
Cho thuê VP đường D2. Ngay ĐH Ngoại Thương. DT - 150m2. Giá - 25 triệu/tháng,25 triệu/tháng,150 m²,"Bình Thạnh, Hồ Chí Minh",cho-thue-van-phong
"Cho thuê văn phòng DT 100m2, 200m2, 300, 500m,..., 1000m2 tại tòa GoldSeason 47 Nguyễn Tuân",230 nghìn/m²,100 m²,"Thanh Xuân, Hà Nội",cho-thue-van-phong
